                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    150,                0.48576,                0.43815,                0.91488,                0.97456,                0.91561,                0.97788,                0.88831,                0.50291,                0.38116,                0.89538,             0.00085348,             0.00085348,             0.00085348
                    151,                0.48201,                0.42604,                 0.9323,                0.98839,                0.92328,                0.97764,                0.87383,                0.53628,                0.37004,                0.91446,             0.00085249,             0.00085249,             0.00085249
                    152,                0.49549,                0.43583,                  0.929,                0.92048,                0.96058,                0.97533,                0.88145,                0.50469,                0.37813,                 0.9149,              0.0008515,              0.0008515,              0.0008515
                    153,                0.47677,                 0.4194,                0.90744,                0.92316,                0.96095,                0.97614,                0.88169,                0.49417,                0.37153,                0.91784,             0.00085051,             0.00085051,             0.00085051
                    154,                0.46648,                0.40971,                0.92429,                0.95839,                 0.9539,                  0.976,                0.88202,                0.47196,                0.37275,                0.89347,             0.00084952,             0.00084952,             0.00084952
                    155,                0.45532,                0.39602,                0.90246,                0.94737,                0.95145,                0.96553,                0.87588,                0.48544,                0.39675,                 0.8834,             0.00084853,             0.00084853,             0.00084853
                    156,                0.46465,                 0.3989,                0.90861,                0.96259,                0.92153,                0.97163,                0.88273,                0.46723,                 0.3928,                0.87389,             0.00084754,             0.00084754,             0.00084754
                    157,                0.47741,                 0.3997,                0.91428,                0.94381,                0.94722,                0.97585,                0.89516,                0.43678,                0.35046,                0.85824,             0.00084655,             0.00084655,             0.00084655
                    158,                0.47092,                0.39316,                0.90914,                0.96314,                0.92885,                0.97597,                 0.8869,                0.44431,                0.38081,                0.85421,             0.00084556,             0.00084556,             0.00084556
                    159,                0.46125,                0.40395,                0.91864,                0.97553,                0.96744,                0.99312,                 0.8745,                0.49766,                0.40903,                0.91118,             0.00084457,             0.00084457,             0.00084457
                    160,                0.45868,                 0.3953,                0.90881,                0.98422,                0.95116,                0.97535,                0.87312,                0.54977,                0.43405,                0.93498,             0.00084358,             0.00084358,             0.00084358
                    161,                0.45006,                0.38684,                0.90224,                0.98673,                 0.9681,                0.98144,                0.87149,                0.52608,                0.40354,                0.90305,             0.00084259,             0.00084259,             0.00084259
                    162,                0.47918,                0.41355,                0.91381,                0.98384,                 0.9609,                0.98848,                0.89638,                 0.5109,                0.39643,                0.90036,              0.0008416,              0.0008416,              0.0008416
                    163,                0.44459,                0.39052,                0.90959,                0.94288,                 0.9531,                0.98404,                0.88807,                0.49209,                0.40739,                0.87734,             0.00084061,             0.00084061,             0.00084061
                    164,                0.46144,                0.39911,                0.91698,                0.95239,                0.95345,                0.97909,                0.87829,                0.54014,                0.39901,                0.93719,             0.00083962,             0.00083962,             0.00083962
                    165,                0.46943,                 0.3958,                0.92254,                0.96534,                0.95343,                0.97611,                0.88161,                0.53103,                0.39252,                0.96477,             0.00083863,             0.00083863,             0.00083863
                    166,                0.47279,                0.40424,                0.92481,                0.96019,                0.97355,                0.98823,                0.89966,                0.47282,                0.36989,                0.87524,             0.00083764,             0.00083764,             0.00083764
